iter	Passed	Remaining
693	87981	1813635
694	88108	1813511
695	88228	1813238
696	88357	1813168
697	88477	1812897
698	88592	1812527
699	88724	1812521
700	88842	1812207
701	88972	1812144
702	89093	1811914
703	89220	1811790
704	89337	1811469
705	89463	1811309
706	89591	1811221
707	89767	1812093
708	89890	1811875
709	90013	1811675
710	90131	1811384
711	90247	1811028
712	90365	1810725
713	90491	1810593
714	90602	1810144
715	90718	1809799
716	90835	1809482
717	90955	1809227
718	91068	1808839
719	91182	1808449
720	91295	1808046
721	91421	1807914
722	91552	1807872
723	91675	1807669
724	91808	1807676
725	91931	1807488
726	92045	1807103
727	92165	1806851
728	92282	1806533
729	92400	1806233
730	92523	1806045
731	92641	1805751
732	92765	1805573
733	92898	1805578
734	93013	1805224
735	93127	1804845
736	93253	1804705
737	93372	1804442
738	93516	1804657
739	93639	1804465
740	93768	1804380
741	93886	1804093
742	94001	1803750
743	94118	1803432
744	94236	1803146
745	94357	1802907
746	94485	1802811
747	94617	1802796
748	94736	1802527
749	94863	1802415
750	94986	1802219
751	95111	1802056
752	95238	1801936
753	95358	1801695
754	95484	1801564
755	95607	1801359
756	95729	1801150
757	95862	1801154
758	95980	1800861
759	96098	1800589
760	96217	1800309
761	96337	1800066
762	96459	1799855
763	96583	1799689
764	96707	1799509
765	96827	1799265
766	96947	1799018
767	97068	1798808
768	97193	1798647
769	97314	1798425
770	97437	1798239
771	97563	1798095
772	97685	1797902
773	97809	1797719
774	97931	1797508
775	98049	1797243
776	98169	1796991
777	98287	1796718
778	98410	1796527
779	98538	1796441
780	98668	1796365
781	98800	1796351
782	98929	1796278
783	99045	1795952
784	99168	1795765
785	99276	1795319
786	99394	1795043
787	99527	1795038
788	99652	1794889
789	99784	1794849
790	99901	1794568
791	100025	1794390
792	100146	1794178
793	100268	1793965
794	100384	1793663
795	100505	1793443
796	100628	1793264
797	100748	1793019
798	100866	1792749
799	100985	1792487
800	101098	1792139
801	101232	1792141
802	101358	1792008
803	101478	1791772
804	101595	1791486
805	101711	1791175
806	101828	1790897
807	101947	1790643
808	102064	1790349
809	102181	1790072
810	102311	1790012
811	102448	1790065
812	102574	1789951
813	102701	1789830
814	102828	1789717
815	102949	1789507
816	103066	1789216
817	103179	1788860
818	103298	1788607
819	103425	1788512
820	103541	1788205
821	103665	1788034
822	103788	1787854
823	103900	1787491
824	104029	1787414
825	104145	1787115
826	104264	1786868
827	104382	1786597
828	104506	1786437
829	104629	1786260
830	104751	1786077
831	104869	1785807
832	104987	1785542
833	105103	1785253
834	105227	1785089
835	105342	1784765
836	105459	1784497
837	105580	1784284
838	105694	1783953
839	105812	1783694
840	105931	1783458
841	106052	1783238
842	106169	1782968
843	106283	1782633
844	106413	1782589
845	106537	1782420
846	106656	1782175
847	106773	1781907
848	106904	1781869
849	107021	1781598
850	107136	1781278
851	107255	1781051
852	107370	1780741
853	107488	1780475
854	107605	1780209
855	107729	1780059
856	107862	1780051
857	107986	1779892
858	108107	1779677
859	108224	1779407
860	108344	1779184
861	108459	1778888
862	108582	1778708
863	108698	1778430
864	108824	1778303
865	108959	1778321
866	109086	1778230
867	109206	1777996
868	109336	1777938
869	109467	1777899
870	109600	1777886
871	109720	1777676
872	109845	1777530
873	109975	1777469
874	110099	1777323
875	110214	1777017
876	110329	1776724
877	110451	1776527
878	110571	1776311
879	110691	1776089
880	110805	1775775
881	110971	1776292
882	111089	1776053
883	111204	1775752
884	111325	1775548
885	111440	1775249
886	111565	1775104
887	111684	1774877
888	111805	1774681
889	111935	1774610
890	112052	1774357
891	112172	1774134
892	112291	1773896
893	112409	1773653
894	112533	1773496
895	112655	1773325
896	112778	1773152
897	112894	1772871
898	113015	1772675
899	113134	1772446
900	113253	1772205
901	113384	1772161
902	113515	1772129
903	113634	1771893
904	113759	1771762
905	113878	1771521
906	114006	1771429
907	114123	1771177
908	114239	1770904
909	114359	1770694
910	114516	1771048
911	114642	1770919
912	114757	1770631
913	114877	1770414
914	115016	1770496
915	115138	1770313
916	115258	1770103
917	115382	1769946
918	115512	1769890
919	115639	1769789
920	115756	1769526
921	115872	1769260
922	115995	1769093
923	116118	1768920
924	116235	1768665
925	116352	1768409
926	116479	1768308
927	116605	1768174
928	116732	1768077
929	116862	1768010
930	116979	1767760
931	117096	1767504
932	117217	1767308
933	117338	1767106
934	117476	1767176
935	117600	1767026
936	117723	1766852
937	117841	1766621
938	117961	1766409
939	118086	1766275
940	118208	1766097
941	118325	1765835
942	118448	1765668
943	118571	1765512
944	118691	1765303
945	118812	1765112
946	118933	1764915
947	119060	1764808
948	119185	1764678
949	119311	1764551
950	119438	1764446
951	119571	1764438
952	119689	1764198
953	119823	1764191
954	119936	1763876
955	120056	1763673
956	120180	1763524
957	120307	1763419
958	120439	1763386
959	120559	1763187
960	120681	1763005
961	120798	1762751
962	120918	1762549
963	121036	1762309
964	121151	1762037
965	121279	1761944
966	121414	1761950
967	121523	1761590
968	121647	1761435
969	121769	1761268
970	121922	1761530
971	122042	1761323
972	122173	1761276
973	122297	1761141
974	122427	1761076
975	122561	1761071
976	122689	1760972
977	122818	1760907
978	122962	1761043
979	123086	1760893
980	123206	1760683
981	123326	1760478
982	123448	1760303
983	123566	1760063
984	123704	1760127
985	123842	1760174
986	123958	1759914
987	124077	1759690
988	124202	1759555
989	124327	1759417
990	124457	1759361
991	124582	1759219
992	124707	1759090
993	124825	1758852
994	124945	1758660
995	125064	1758441
996	125186	1758267
997	125305	1758040
998	125422	1757797
999	125536	1757504
1000	125665	1757435
1001	125795	1757367
1002	125912	1757122
1003	126030	1756901
1004	126150	1756686
1005	126269	1756471
1006	126394	1756337
1007	126534	1756422
1008	126658	1756268
1009	126786	1756187
1010	126918	1756151
1011	127041	1755978
1012	127157	1755723
1013	127270	1755425
1014	127393	1755265
1015	127528	1755273
1016	127654	1755161
1017	127781	1755045
1018	127966	1755740
1019	128098	1755700
1020	128220	1755530
1021	128348	1755435
1022	128478	1755366
1023	128602	1755228
1024	128721	1755002
1025	128844	1754842
1026	128962	1754620
1027	129080	1754389
1028	129241	1754742
1029	129357	1754490
1030	129495	1754530
1031	129615	1754326
1032	129739	1754180
1033	129854	1753908
1034	129973	1753704
1035	130097	1753554
1036	130216	1753335
1037	130350	1753321
1038	130472	1753154
1039	130602	1753091
1040	130715	1752794
1041	130833	1752563
1042	130958	1752439
1043	131077	1752223
1044	131195	1751991
1045	131312	1751752
1046	131437	1751618
1047	131548	1751299
1048	131674	1751186
1049	131801	1751080
1050	131921	1750873
1051	132044	1750723
1052	132168	1750568
1053	132290	1750396
1054	132406	1750152
1055	132527	1749970
1056	132650	1749807
1057	132776	1749686
1058	132900	1749540
1059	133019	1749330
1060	133139	1749127
1061	133255	1748878
1062	133376	1748702
1063	133491	1748438
1064	133609	1748210
1065	133730	1748035
1066	133847	1747798
1067	133967	1747597
1068	134083	1747356
1069	134200	1747109
1070	134323	1746961
1071	134448	1746825
1072	134566	1746607
1073	134696	1746534
1074	134820	1746395
1075	134945	1746259
1076	135061	1746016
1077	135179	1745792
1078	135290	1745480
1079	135414	1745341
1080	135529	1745088
1081	135648	1744879
1082	135772	1744728
1083	135896	1744592
1084	136017	1744407
1085	136139	1744237
1086	136254	1743979
1087	136378	1743837
1088	136502	1743700
1089	136618	1743446
1090	136738	1743255
1091	136856	1743036
1092	136993	1743058
1093	137113	1742874
1094	137229	1742623
1095	137359	1742557
1096	137485	1742441
1097	137607	1742275
1098	137733	1742155
1099	137865	1742116
1100	137983	1741895
1101	138106	1741744
1102	138225	1741539
1103	138353	1741449
1104	138472	1741247
1105	138595	1741093
1106	138709	1740829
1107	138827	1740603
1108	138945	1740395
1109	139072	1740285
1110	139200	1740199
1111	139327	1740088
1112	139459	1740044
1113	139606	1740196
1114	139739	1740160
1115	139860	1739989
1116	139981	1739804
1117	140102	1739630
1118	140215	1739350
1119	140335	1739155
1120	140462	1739058
1121	140585	1738900
1122	140711	1738778
1123	140833	1738621
1124	140952	1738415
1125	141070	1738197
1126	141194	1738055
1127	141305	1737757
1128	141436	1737698
1129	141566	1737635
1130	141686	1737442
1131	141801	1737194
1132	141921	1737001
1133	142039	1736790
1134	142158	1736590
1135	142276	1736371
1136	142410	1736360
1137	142534	1736220
1138	142656	1736044
1139	142773	1735827
1140	142889	1735593
1141	143015	1735476
1142	143138	1735325
1143	143253	1735068
1144	143374	1734899
1145	143497	1734740
1146	143618	1734560
1147	143748	1734495
1148	143868	1734306
1149	143992	1734175
1150	144127	1734159
1151	144244	1733943
1152	144373	1733856
1153	144539	1734227
1154	144672	1734189
1155	144799	1734085
1156	144933	1734067
1157	145057	1733925
1158	145172	1733683
1159	145292	1733487
1160	145406	1733226
1161	145531	1733096
1162	145669	1733129
1163	145786	1732901
1164	145907	1732733
1165	146023	1732498
1166	146143	1732301
1167	146262	1732112
1168	146388	1731987
1169	146508	1731802
1170	146635	1731703
1171	146763	1731614
1172	146893	1731536
1173	147017	1731402
1174	147133	1731161
1175	147254	1730985
1176	147378	1730847
1177	147493	1730604
1178	147609	1730374
1179	147724	1730131
1180	147842	1729914
1181	147962	1729736
1182	148079	1729509
1183	148200	1729337
1184	148327	1729236
1185	148460	1729198
1186	148591	1729149
1187	148711	1728961
1188	148828	1728740
1189	148946	1728534
1190	149068	1728372
1191	149185	1728154
1192	149315	1728077
1193	149436	1727901
1194	149572	1727904
1195	149693	1727738
1196	149819	1727614
1197	149947	1727527
1198	150077	1727453
1199	150202	1727324
1200	150325	1727178
1201	150471	1727294
1202	150594	1727145
1203	150718	1727000
1204	150839	1726828
1205	150961	1726664
1206	151075	1726417
1207	151198	1726262
1208	151324	1726145
1209	151455	1726093
1210	151589	1726062
1211	151717	1725977
1212	151836	1725779
1213	151954	1725573
1214	152074	1725383
1215	152206	1725337
1216	152328	1725174
1217	152457	1725097
1218	152578	1724928
1219	152701	1724779
1220	152820	1724581
1221	152941	1724405
1222	153060	1724219
1223	153179	1724022
1224	153296	1723806
1225	153426	1723734
1226	153554	1723636
1227	153675	1723462
1228	153800	1723339
1229	153926	1723227
1230	154056	1723155
1231	154181	1723033
1232	154297	1722800
1233	154420	1722651
1234	154541	1722475
1235	154667	1722363
1236	154782	1722128
1237	154898	1721901
1238	155021	1721750
1239	155142	1721577
1240	155260	1721372
1241	155398	1721395
1242	155521	1721248
1243	155644	1721093
1244	155774	1721025
1245	155905	1720961
1246	156037	1720917
1247	156162	1720794
1248	156280	1720584
1249	156401	1720420
1250	156521	1720236
1251	156640	1720044
1252	156768	1719953
1253	156921	1720129
1254	157058	1720132
1255	157190	1720087
1256	157364	1720497
1257	157485	1720327
1258	157603	1720123
1259	157727	1719984
1260	157851	1719847
1261	157966	1719604
1262	158083	1719396
1263	158209	1719276
1264	158324	1719044
1265	158441	1718824
1266	158559	1718627
1267	158682	1718471
1268	158838	1718688
1269	158956	1718477
1270	159086	1718405
1271	159202	1718190
1272	159319	1717968
1273	159441	1717811
1274	159587	1717907
1275	159707	1717734
1276	159843	1717718
1277	159968	1717597
1278	160092	1717458
1279	160215	1717307
1280	160347	1717253
1281	160467	1717076
1282	160586	1716887
1283	160704	1716684
1284	160828	1716550
1285	160951	1716402
1286	161066	1716162
1287	161205	1716186
1288	161331	1716070
1289	161456	1715944
1290	161578	1715789
1291	161699	1715614
1292	161824	1715485
1293	161958	1715460
1294	162080	1715303
1295	162205	1715175
1296	162326	1715002
1297	162443	1714790
1298	162558	1714564
1299	162685	1714459
1300	162806	1714287
1301	162935	1714204
1302	163059	1714063
1303	163179	1713885
1304	163304	1713763
1305	163427	1713609
1306	163546	1713419
1307	163662	1713197
1308	163787	1713071
1309	163908	1712905
1310	164037	1712822
1311	164153	1712601
1312	164272	1712414
1313	164394	1712252
1314	164526	1712200
1315	164647	1712031
1316	164768	1711868
1317	164897	1711782
1318	165021	1711639
1319	165146	1711516
1320	165267	1711346
1321	165382	1711124
1322	165511	1711040
1323	165635	1710898
1324	165752	1710693
1325	165880	1710591
1326	165998	1710401
1327	166114	1710181
1328	166230	1709965
1329	166351	1709794
1330	166468	1709580
1331	166588	1709408
1332	166712	1709276
1333	166839	1709163
1334	166969	1709095
1335	167094	1708962
1336	167218	1708830
1337	167337	1708647
1338	167461	1708511
1339	167584	1708363
1340	167699	1708132
1341	167822	1707985
1342	167946	1707855
1343	168062	1707636
1344	168173	1707363
1345	168287	1707135
1346	168408	1706965
1347	168529	1706802
1348	168652	1706648
1349	168770	1706460
1350	168900	1706381
1351	169020	1706205
1352	169141	1706037
1353	169255	1705801
1354	169378	1705663
1355	169511	1705614
1356	169630	1705432
1357	169753	1705284
1358	169870	1705078
1359	169988	1704888
1360	170103	1704656
1361	170224	1704497
1362	170346	1704336
1363	170470	1704202
1364	170597	1704096
1365	170720	1703956
1366	170840	1703779
1367	171013	1704136
1368	171134	1703967
1369	171255	1703807
1370	171392	1703801
1371	171525	1703754
1372	171650	1703623
1373	171768	1703430
1374	171887	1703249
1375	172011	1703109
1376	172127	1702901
1377	172252	1702776
1378	172377	1702645
1379	172503	1702530
1380	172623	1702363
1381	172747	1702221
1382	172868	1702063
1383	172986	1701864
1384	173126	1701888
1385	173249	1701749
1386	173381	1701690
1387	173503	1701529
1388	173620	1701330
1389	173749	1701249
1390	173870	1701077
1391	173994	1700947
1392	174118	1700814
1393	174241	1700663
1394	174362	1700507
1395	174486	1700364
1396	174604	1700174
1397	174723	1699992
1398	174843	1699818
1399	174964	1699651
1400	175087	1699507
1401	175211	1699377
1402	175334	1699232
1403	175452	1699042
1404	175573	1698875
1405	175695	1698725
1406	175828	1698677
1407	175956	1698577
1408	176093	1698571
1409	176229	1698556
1410	176357	1698460
1411	176485	1698357
1412	176617	1698300
1413	176732	1698081
1414	176846	1697853
1415	176961	1697628
1416	177069	1697341
1417	177190	1697178
1418	177307	1696982
1419	177454	1697066
1420	177586	1697006
1421	177717	1696938
