iter	Passed	Remaining
181	73269	1939638
182	73657	1938852
183	74061	1938466
184	74440	1937464
185	74879	1938003
186	75312	1938395
187	75715	1938004
188	76134	1938013
189	76571	1938457
190	77003	1938790
191	77416	1938634
192	77810	1937994
193	78211	1937551
194	78604	1936886
195	79022	1936852
196	79443	1936883
197	79925	1938387
198	80314	1937626
199	80764	1938345
200	81144	1937383
201	81573	1937565
202	81989	1937449
203	82397	1937155
204	82786	1936392
205	83199	1936200
206	83543	1934424
207	83913	1933245
208	84287	1932153
209	84742	1932931
210	85211	1934012
211	85693	1935378
212	86148	1936109
213	86605	1936885
214	87082	1938101
215	87611	1940440
216	88187	1943782
217	88807	1948072
218	89339	1950376
219	89833	1951836
220	90303	1952756
221	91249	1963923
222	92276	1976693
223	92957	1981992
224	93493	1984148
225	94036	1986410
226	94557	1988216
227	95105	1990548
228	95555	1990812
229	96005	1991079
230	96492	1992084
231	96960	1992704
232	97395	1992631
233	97815	1992258
234	98238	1991948
235	98720	1992806
236	99193	1993497
237	99736	1995558
238	100227	1996579
239	100610	1995445
240	101063	1995689
241	101621	1997999
242	102172	2000140
243	102668	2001202
244	103151	2001980
245	103592	2001949
246	104048	2002196
247	104501	2002376
248	104973	2002920
249	105456	2003676
250	106622	2017327
251	107235	2020453
252	107770	2022075
253	108400	2025458
254	108928	2026923
255	109444	2028138
256	109927	2028742
257	110451	2030078
258	110957	2031083
259	111471	2032216
260	111940	2032522
261	112463	2033782
262	112963	2034624
263	113428	2034831
264	113895	2035068
265	114320	2034563
266	114808	2035163
267	115378	2037199
268	116000	2040149
269	116492	2040779
270	116991	2041527
271	117488	2042227
272	118044	2043944
273	118549	2044766
274	119072	2045882
275	119561	2046399
276	120058	2047054
277	120666	2049591
278	121995	2064297
279	122838	2070704
280	123512	2074225
281	124212	2078139
282	124874	2081395
283	125444	2083085
284	125976	2084130
285	126559	2086023
286	127059	2086519
287	127488	2085854
288	128005	2086617
289	128517	2087309
290	128983	2087231
291	129477	2087603
292	130144	2090749
293	130659	2091446
294	131220	2092851
295	131796	2094495
296	132365	2096008
297	133012	2098741
298	133675	2101708
299	134203	2102513
300	134748	2103599
301	135343	2105446
302	136272	2112447
303	137132	2118329
304	137701	2119694
305	138218	2120248
306	138794	2121705
307	139284	2121834
308	139947	2124573
309	140538	2126214
310	141139	2127990
311	141647	2128349
312	142192	2129254
313	142723	2129940
314	143386	2132593
315	144082	2135703
316	144627	2136567
317	145131	2136810
318	145692	2137892
319	146286	2139441
320	146838	2140364
321	147339	2140539
322	147895	2141508
323	148404	2141784
324	148978	2142999
325	149556	2144252
326	150131	2145451
327	150803	2148028
328	152267	2161834
329	153104	2166663
330	153830	2169886
331	154505	2172384
332	155134	2174215
333	155714	2175346
334	156227	2175529
335	156763	2176026
336	157231	2175577
337	157800	2176533
338	158365	2177409
339	158910	2178010
340	159460	2178673
341	159945	2178435
342	160477	2178846
343	161043	2179701
344	161587	2180261
345	162268	2182649
346	162755	2182425
347	163262	2182469
348	163783	2182688
349	164281	2182597
350	164812	2182941
351	165376	2183726
352	166270	2188831
353	167255	2195105
